scs_certified,length_width_ratio,product_class,symmetry,fluorescence,price,index_id,is_top_sales_price,below_min_per_carat,recommend_order,dedicated,shape,has_v360_video,diamond_dor,carat,upc,active,report_order,collection,collection_order,inventory_location,clarity_order,cut_order,is_memo,culet,cut,color,real_diamond_image,origin,hearts_and_arrows_diamonds,pre_carat_price,title,color_order,girdle,shipping_day,certificate_number,valid,index_name,table,measurements,shipping_supplier,length,diamond_blockchain,depth,clarity,has_cert,rank_order,report,floor_adjustment,polish,id,orderby,receiveby,receiveby_short,orderby_short,receiveby_format,bf_adj_price,v360_link,image,inventory_quantity_seattle,inventory_quantity_secaucus,inventory_quantity_losangeles,inventory_quantity_sanfrancisco,inventory_quantity_sandiego,below_low_threshold,certificate_link,inventory_quantity_atlanta,inventory_quantity_philadelphia,inventory_quantity_dallas,inventory_quantity_austin,inventory_quantity_scottsdale,inventory_quantity_washingtondc,inventory_quantity_newyork,inventory_quantity_boston,inventory_quantity_denver,inventory_quantity_chicago
,1,Lab Created Colorless Diamonds,Excellent,None,410,10860064,True,True,3,False,Round,True,False,0.32,3941660A,True,,Glacier,,[],,,False,Pointed,Super Ideal,F,True,Lab Created,,1250.0,0.32 Carat Round Diamond,,Thin - Medium,10,436065614,True,lab-created-colorless-diamonds,59.5,4.47 x 4.45 x 2.68,Pure Stones,4.46,False,60.2,VVS1,True,1205,IGI,True,Excellent,10860064,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10844676,True,True,3,False,Round,True,False,0.32,3808022A,True,,Glacier,,[],,,False,Pointed,Super Ideal,F,True,Lab Created,,1250.0,0.32 Carat Round Diamond,,Medium,10,414073934,True,lab-created-colorless-diamonds,57.5,4.38 x 4.36 x 2.72,Pure Stones,4.37,False,62.3,VVS1,True,1205,IGI,True,Excellent,10844676,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,12924919,True,True,3,False,Round,True,False,0.35,5314362A,True,,Glacier,,[],,,False,Pointed,Ideal,F,False,Lab Created,False,1114.29,0.35 Carat Round Diamond,,Medium,10,506183081,True,lab-created-colorless-diamonds,60.0,4.59 x 4.56 x 2.73,Pure Stones,4.574999999999999,False,59.7,VS1,True,2111,IGI,True,Excellent,12924919,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,https://inventory.nyc3.digitaloceanspaces.com/Vision360.html?d=60297,https://inventory.nyc3.digitaloceanspaces.com/360/upload/loose/imaged/60297/still.jpg,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,12986185,False,,3,False,Round,True,False,0.31,4370154A,True,,Glacier,,[],,,False,Pointed,Ideal,F,False,Lab Created,False,1322.58,0.31 Carat Round Diamond,,Medium - Slightly Thick,10,459129546,True,lab-created-colorless-diamonds,59.5,4.38 x 4.35 x 2.62,Mehta Diam ANT,4.365,False,60.1,VS2,True,4853,IGI,True,Excellent,12986185,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,11883649,True,True,3,False,Round,True,False,0.35,4914156Y,True,,,,[],,,False,Pointed,Super Ideal,G,True,Lab Created,,1171.43,0.35 Carat Round Diamond,,Medium,4,LG470113879,True,lab-created-colorless-diamonds,57.5,4.62 x 4.58 x 2.77,Clear Cut Inc,4.6,False,60.2,VVS2,True,1216,IGI,True,Excellent,11883649,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:58:06,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,10864063,True,True,3,False,Round,True,False,0.35,3878056Y,True,,,,[],,,False,Pointed,Ideal,H,False,Lab Created,,1171.43,0.35 Carat Round Diamond,,"Medium, Faceted",4,LG425050984,True,lab-created-colorless-diamonds,59.0,4.60 x 4.57 x 2.75,Surreal Diamond,4.585,False,60.1,VVS1,True,10479,IGI,True,Excellent,10864063,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:57:04,280.0,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,12986519,False,,3,False,Round,True,False,0.3,4370190A,True,,,,[],,,False,Pointed,Ideal,H,False,Lab Created,False,1366.67,0.30 Carat Round Diamond,,Thin - Slightly Thick,10,459129281,True,lab-created-colorless-diamonds,57.5,4.35 x 4.28 x 2.63,Mehta Diam ANT,4.3149999999999995,False,60.9,VVS2,True,10479,IGI,True,Very Good,12986519,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,12972802,True,True,3,False,Round,True,False,0.35,4383646A,True,,,,[],,,False,Pointed,Super Ideal,H,False,Lab Created,False,1171.43,0.35 Carat Round Diamond,,Medium,10,464120325,True,lab-created-colorless-diamonds,59.5,4.57 x 4.55 x 2.74,Pure Stones,4.5600000000000005,False,59.9,VVS1,True,9898,IGI,True,Excellent,12972802,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,12839649,True,True,3,False,Round,True,False,0.37,5271538Y,True,,,,[],,,False,Pointed,Super Ideal,I,False,Lab Created,False,1081.08,0.37 Carat Round Diamond,,"Medium - Slightly Thick, Faceted",4,LG500154865,True,lab-created-colorless-diamonds,58.0,4.66 x 4.60 x 2.85,Surreal Diamond,4.63,False,61.6,VVS2,True,1466,IGI,True,Excellent,12839649,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10844561,True,True,3,False,Round,True,False,0.34,3946710A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Medium,10,436065263,True,lab-created-colorless-diamonds,57.5,4.47 x 4.45 x 2.75,Pure Stones,4.46,False,61.7,VS2,True,474,IGI,True,Excellent,10844561,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,11088403,True,True,3,False,Round,True,False,0.36,4564421Y,True,,Glacier,,[],,,False,None,Super Ideal,D,False,Lab Created,,1138.89,0.36 Carat Round Diamond,,Medium - Slightly Thick,4,311170050,True,lab-created-colorless-diamonds,54.0,4.59 x 4.57 x 2.84,Grown Diamonds NY,4.58,False,62.0,VS2,True,474,GCAL,True,Excellent,11088403,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:53:12,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10846886,True,True,3,False,Round,True,False,0.34,4374026A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Thin - Medium,10,464103938,True,lab-created-colorless-diamonds,59.0,4.56 x 4.53 x 2.72,Pure Stones,4.545,False,60.0,VS2,True,474,IGI,True,Excellent,10846886,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10858018,True,True,3,False,Round,True,False,0.34,3946720A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Medium,10,436065875,True,lab-created-colorless-diamonds,58.0,4.58 x 4.54 x 2.72,Pure Stones,4.5600000000000005,False,59.8,VS2,True,474,IGI,True,Excellent,10858018,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10846803,True,True,3,False,Round,True,False,0.34,4006646A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Medium,10,444073164,True,lab-created-colorless-diamonds,59.5,4.54 x 4.53 x 2.72,Pure Stones,4.535,False,60.0,VS2,True,474,IGI,True,Excellent,10846803,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10856936,True,True,3,False,Round,True,False,0.34,3946713A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Thin - Medium,10,436065287,True,lab-created-colorless-diamonds,57.0,4.54 x 4.51 x 2.76,Pure Stones,4.525,False,61.0,VS2,True,474,IGI,True,Excellent,10856936,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10852764,True,True,3,False,Round,True,False,0.34,3941579A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Medium,10,436065385,True,lab-created-colorless-diamonds,59.5,4.55 x 4.53 x 2.75,Pure Stones,4.54,False,60.5,VS2,True,474,IGI,True,Excellent,10852764,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,12872457,True,True,3,False,Round,True,False,0.34,5286382A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Medium,10,502184064,True,lab-created-colorless-diamonds,58.5,4.50 x 4.47 x 2.74,Pure Stones,4.484999999999999,False,61.2,VS2,True,474,IGI,True,Excellent,12872457,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,https://inventory.nyc3.digitaloceanspaces.com/Vision360.html?d=59680,https://inventory.nyc3.digitaloceanspaces.com/360/upload/loose/imaged/59680/still.jpg,,,,,,,https://igi.org/viewpdf.php?r=502184064,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,11035734,True,True,3,False,Round,True,False,0.31,4542215A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1322.58,0.31 Carat Round Diamond,,Medium,10,472175996,True,lab-created-colorless-diamonds,57.0,4.42 x 4.38 x 2.68,Pure Stones,4.4,False,60.9,VVS2,True,70,IGI,True,Excellent,11035734,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10845112,True,True,3,False,Round,True,False,0.31,4040259A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1322.58,0.31 Carat Round Diamond,,Thin - Medium,10,445031545,True,lab-created-colorless-diamonds,56.5,4.37 x 4.33 x 2.68,Pure Stones,4.35,False,61.6,VVS2,True,70,IGI,True,Excellent,10845112,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10851507,True,True,3,False,Round,True,False,0.31,3823473A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1322.58,0.31 Carat Round Diamond,,Medium,10,414076261,True,lab-created-colorless-diamonds,57.5,4.35 x 4.34 x 2.68,Pure Stones,4.345,False,61.6,VVS2,True,70,IGI,True,Excellent,10851507,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10850328,True,True,3,False,Round,True,False,0.31,3808137A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1322.58,0.31 Carat Round Diamond,,Medium - Slightly Thick,10,414073489,True,lab-created-colorless-diamonds,59.5,4.44 x 4.39 x 2.67,Pure Stones,4.415,False,60.6,VVS2,True,70,IGI,True,Excellent,10850328,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10853543,True,True,3,False,Round,True,False,0.31,4040261A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1322.58,0.31 Carat Round Diamond,,Medium - Slightly Thick,10,445031555,True,lab-created-colorless-diamonds,58.5,4.38 x 4.36 x 2.68,Pure Stones,4.37,False,61.5,VVS2,True,70,IGI,True,Excellent,10853543,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10847559,True,True,3,False,Round,True,False,0.31,3808128A,True,,Glacier,,[],,,False,Medium,Super Ideal,D,True,Lab Created,,1322.58,0.31 Carat Round Diamond,,Medium,10,414073473,True,lab-created-colorless-diamonds,57.5,4.37 x 4.33 x 2.68,Pure Stones,4.35,False,61.6,VVS2,True,70,IGI,True,Excellent,10847559,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,13098349,True,True,3,False,Round,False,False,0.31,5377599A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,False,Lab Created,False,1322.58,0.31 Carat Round Diamond,,Thin - Medium,10,506183735,True,lab-created-colorless-diamonds,56.5,4.39 x 4.36 x 2.70,Pure Stones,4.375,False,61.7,VVS2,False,70,IGI,True,Excellent,13098349,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10856292,True,True,3,False,Round,True,False,0.31,3750905A,True,,Glacier,,[],,,False,Pointed,Ideal,D,True,Lab Created,,1322.58,0.31 Carat Round Diamond,,Medium,10,414073442,True,lab-created-colorless-diamonds,60.0,4.46 x 4.44 x 2.63,Pure Stones,4.45,False,59.1,VVS2,True,2290,IGI,True,Excellent,10856292,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,12924884,True,True,3,False,Round,True,False,0.33,5314370A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,False,1212.12,0.33 Carat Round Diamond,,Medium,10,502184078,True,lab-created-colorless-diamonds,57.0,4.44 x 4.42 x 2.74,Pure Stones,4.43,False,61.9,VS1,True,529,IGI,True,Excellent,12924884,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,https://inventory.nyc3.digitaloceanspaces.com/Vision360.html?d=59767,https://inventory.nyc3.digitaloceanspaces.com/360/upload/loose/imaged/59767/still.jpg,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,12007818,True,True,3,False,Round,True,False,0.36,4962032Y,True,,Glacier,,[],,,False,None,Ideal,E,False,Lab Created,,1138.89,0.36 Carat Round Diamond,,Medium - Slightly Thick,4,312380063,True,lab-created-colorless-diamonds,55.0,4.63 x 4.60 x 2.80,Grown Diamonds NY,4.615,False,60.7,VS2,True,9895,GCAL,True,Excellent,12007818,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:53:12,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10844794,True,True,3,False,Round,True,False,0.31,3808109A,True,,Glacier,,[],,,False,Pointed,Ideal,E,True,Lab Created,,1290.32,0.31 Carat Round Diamond,,Medium - Slightly Thick,10,414073847,True,lab-created-colorless-diamonds,56.5,4.33 x 4.30 x 2.71,Pure Stones,4.3149999999999995,False,62.8,VVS1,True,1738,IGI,True,Excellent,10844794,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10844178,True,True,3,False,Round,True,False,0.31,3808127A,True,,Glacier,,[],,,False,Pointed,Ideal,E,True,Lab Created,,1290.32,0.31 Carat Round Diamond,,Medium - Slightly Thick,10,414073765,True,lab-created-colorless-diamonds,60.0,4.43 x 4.39 x 2.64,Pure Stones,4.41,False,59.7,VVS1,True,1738,IGI,True,Excellent,10844178,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,12972537,True,True,3,False,Round,True,False,0.32,3808098A,True,,Glacier,,[],,,False,Pointed,Ideal,E,False,Lab Created,False,1281.25,0.32 Carat Round Diamond,,Thin - Medium,10,414076115,True,lab-created-colorless-diamonds,60.0,4.51 x 4.49 x 2.62,Pure Stones,4.5,False,58.2,VVS1,True,1738,IGI,True,Very Good,12972537,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,12972592,True,True,3,False,Round,True,False,0.34,3807946A,True,,Glacier,,[],,,False,Pointed,Ideal,E,False,Lab Created,False,1205.88,0.34 Carat Round Diamond,,Medium,10,414073704,True,lab-created-colorless-diamonds,57.5,4.50 x 4.48 x 2.74,Pure Stones,4.49,False,61.0,VVS2,True,9896,IGI,True,Excellent,12972592,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10845436,True,True,3,False,Round,True,False,0.33,3941618A,True,,Glacier,,[],,,False,Pointed,Ideal,D,True,Lab Created,,1242.42,0.33 Carat Round Diamond,,Medium,10,436065616,True,lab-created-colorless-diamonds,60.0,4.46 x 4.43 x 2.72,Pure Stones,4.445,False,61.3,VS1,True,9001,IGI,True,Excellent,10845436,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10851257,True,True,3,False,Round,True,False,0.33,3941619A,True,,Glacier,,[],,,False,Pointed,Ideal,D,True,Lab Created,,1242.42,0.33 Carat Round Diamond,,Medium,10,436065626,True,lab-created-colorless-diamonds,61.0,4.50 x 4.48 x 2.70,Pure Stones,4.49,False,60.1,VS1,True,9001,IGI,True,Excellent,10851257,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,12986167,False,,3,False,Round,True,False,0.3,4682250A,True,,Glacier,,[],,,False,Pointed,Ideal,D,False,Lab Created,False,1366.67,0.30 Carat Round Diamond,,Thin - Medium,10,442067293,True,lab-created-colorless-diamonds,58.0,4.40 x 4.38 x 2.63,Mehta Diam ANT,4.390000000000001,False,59.8,VS2,True,10479,IGI,True,Very Good,12986167,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,12986430,False,True,3,False,Round,True,False,0.32,4130280A,True,,,,[],,,False,None,Ideal,E,False,Lab Created,False,1281.25,0.32 Carat Round Diamond,,Medium - Slightly Thick,10,442067339,True,lab-created-colorless-diamonds,57.5,4.37 x 4.33 x 2.77,Mehta Diam ANT,4.35,False,63.7,SI1,True,10479,IGI,True,Very Good,12986430,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10860196,True,True,3,False,Round,True,False,0.34,3751042A,True,,Glacier,,[],,,False,Pointed,Ideal,E,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Medium,10,414073189,True,lab-created-colorless-diamonds,61.0,4.56 x 4.54 x 2.71,Pure Stones,4.55,False,59.6,VS1,True,9873,IGI,True,Excellent,10860196,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,Very Slight,410,10860168,True,True,3,False,Round,True,False,0.34,3946935A,True,,Glacier,,[],,,False,Pointed,Ideal,E,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Medium,10,436065847,True,lab-created-colorless-diamonds,60.0,4.53 x 4.51 x 2.71,Pure Stones,4.52,False,60.0,VS1,True,10479,IGI,True,Excellent,10860168,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,12987060,False,,3,False,Round,True,False,0.3,4682245A,True,,,,[],,,False,Pointed,Very Good,D,False,Lab Created,False,1366.67,0.30 Carat Round Diamond,,Slightly Thick - Thick,10,459129632,True,lab-created-colorless-diamonds,56.0,4.24 x 4.22 x 2.67,Mehta Diam ANT,4.23,False,63.1,VS2,True,10479,IGI,True,Very Good,12987060,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,410,12986844,True,True,3,False,Round,True,False,0.32,4130288A,True,,,,[],,,False,Pointed,Ideal,D,False,Lab Created,False,1281.25,0.32 Carat Round Diamond,,Thin - Medium,10,442068952,True,lab-created-colorless-diamonds,59.0,4.43 x 4.40 x 2.72,Mehta Diam ANT,4.415,False,61.5,SI2,True,9893,IGI,True,Excellent,12986844,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10850958,True,True,3,False,Round,True,False,0.34,3941589A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,True,Lab Created,,1176.47,0.34 Carat Round Diamond,,Medium,10,436065506,True,lab-created-colorless-diamonds,57.0,4.51 x 4.46 x 2.76,Pure Stones,4.484999999999999,False,61.6,VS1,True,179,IGI,True,Excellent,10850958,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10848085,True,True,3,False,Round,True,False,0.34,4124901A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,False,Lab Created,,1176.47,0.34 Carat Round Diamond,,Medium,10,450043904,True,lab-created-colorless-diamonds,57.0,4.57 x 4.56 x 2.76,Pure Stones,4.5649999999999995,False,60.5,VS1,True,179,IGI,True,Excellent,10848085,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,12850833,True,True,3,False,Round,True,False,0.35,3966438A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,True,Lab Created,False,1114.29,0.35 Carat Round Diamond,,Medium - Slightly Thick,10,440002349,True,lab-created-colorless-diamonds,59.0,4.55 x 4.54 x 2.78,Pure Stones,4.545,False,61.2,VS2,True,580,IGI,True,Excellent,12850833,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,12402528,True,True,3,False,Round,True,False,0.36,5109969Y,True,,Glacier,,[],,,False,None,Super Ideal,E,False,Lab Created,,1138.89,0.36 Carat Round Diamond,,Medium - Slightly Thick,4,312790283,True,lab-created-colorless-diamonds,56.0,4.54 x 4.52 x 2.83,Grown Diamonds NY,4.529999999999999,False,62.5,VS2,True,580,GCAL,True,Excellent,12402528,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:53:12,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,10844688,True,True,3,False,Round,True,False,0.31,3808113A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,True,Lab Created,,1290.32,0.31 Carat Round Diamond,,Medium,10,414073849,True,lab-created-colorless-diamonds,58.0,4.34 x 4.31 x 2.68,Pure Stones,4.324999999999999,False,62.0,VVS1,True,60,IGI,True,Excellent,10844688,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,410,12446199,True,True,3,False,Round,True,False,0.31,5134329A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,True,Lab Created,,1290.32,0.31 Carat Round Diamond,,Medium,10,496124092,True,lab-created-colorless-diamonds,59.0,4.39 x 4.36 x 2.65,Pure Stones,4.375,False,60.6,VVS1,True,60,IGI,True,Excellent,12446199,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,https://inventory.nyc3.digitaloceanspaces.com/Vision360.html?d=57120,https://inventory.nyc3.digitaloceanspaces.com/360/upload/loose/imaged/57120/still.jpg,,,,,,,,,,,,,,,,,
